Source,Project,ALMA_Band,min_freq_GHz,max_freq_GHz,SiO_transition,SiO_freq_GHz,ang_res_arcsec,MOUS_ID
J162658.4-242130,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.184,uid://A001/X87d/X29c
J162658.4-242130,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.172,uid://A001/X87d/X29e
J162658.4-244532,2022.1.01734.S,3,86.05,87.92,J=2-1,86.84696,0.057,uid://A001/X2d1f/X1a
J162658.4-244532,2022.1.01734.S,3,85.98,87.96,J=2-1,86.84696,1.043,uid://A001/X2d1f/X21
J162658.4-244532,2019.1.01792.S,6,217.07,217.13,J=5-4,217.10498,1.088,uid://A001/X1465/X13c
J162658.4-244532,2013.1.00498.S,6,215.99,217.98,J=5-4,217.10498,0.215,uid://A001/X13a/Xed
J162658.4-244532,2018.1.00028.S,6,216.0,217.99,J=5-4,217.10498,0.028,uid://A001/X133d/X4c4
J162658.4-244532,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.183,uid://A001/X87d/X29c
J162658.4-244532,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.154,uid://A001/X87d/X29e
J162658.6-241835,2022.1.00638.S,5,173.03,174.91,J=4-3,173.68831,0.164,uid://A001/X2d1f/X5ce
J162658.6-241835,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.731,uid://A001/X87d/X2a2
J162658.6-241835,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.184,uid://A001/X87d/X29c
J162658.6-241835,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.172,uid://A001/X87d/X29e
J162658.6-241835,2017.1.01243.S,7,346.85,348.73,J=8-7,347.331,0.366,uid://A001/X1288/X171
J162659.0-243557,2022.1.01734.S,3,86.05,87.92,J=2-1,86.84696,0.058,uid://A001/X2d1f/X1a
J162659.0-243557,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,1.005,uid://A001/X12a3/X7b2
J162659.0-243557,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,1.006,uid://A001/X12a3/X7b2
J162659.0-243557,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,1.004,uid://A001/X12a3/X7b2
J162659.0-243557,2022.1.01734.S,3,86.05,87.92,J=2-1,86.84696,0.057,uid://A001/X2d1f/X1a
J162659.0-243557,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,1.002,uid://A001/X12a3/X7b2
J162659.0-243557,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.688,uid://A001/X87d/X2a2
J162659.0-243557,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.731,uid://A001/X87d/X2a2
J162659.0-243557,2019.1.00328.S,6,217.07,217.13,J=5-4,217.10498,0.106,uid://A001/X1469/X2d4
J162659.0-243557,2013.1.00839.S,6,217.09,219.01,J=5-4,217.10498,5.482,uid://A001/X133/X19
J162659.0-243557,2013.1.00839.S,6,217.06,219.05,J=5-4,217.10498,1.048,uid://A001/X133/X17
J162659.0-243557,2019.1.01792.S,6,217.07,217.13,J=5-4,217.10498,1.087,uid://A001/X1465/X13c
J162659.0-243557,2019.1.01792.S,6,217.07,217.13,J=5-4,217.10498,1.088,uid://A001/X1465/X13c
J162659.0-243557,2023.1.00545.S,6,216.81,218.68,J=5-4,217.10498,0.514,uid://A001/X3621/X29a7
J162659.0-243557,2015.1.01510.S,6,215.26,217.24,J=5-4,217.10498,0.748,uid://A001/X2f6/X2cf
J162659.0-243557,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.173,uid://A001/X87d/X29e
J162659.0-243557,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.183,uid://A001/X87d/X29c
J162659.0-243557,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.154,uid://A001/X87d/X29e
J162659.0-243557,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.184,uid://A001/X87d/X29c
J162706.0-242836,2022.1.01734.S,3,86.05,87.92,J=2-1,86.84696,0.058,uid://A001/X2d1f/X1a
J162706.0-242836,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,1.004,uid://A001/X12a3/X7b2
J162706.0-242836,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,1.003,uid://A001/X12a3/X7b2
J162706.0-242836,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.732,uid://A001/X87d/X2a2
J162706.0-242836,2012.1.01011.S,6,216.56,218.43,J=5-4,217.10498,0.711,uid://A002/X6444ba/Xc5
J162706.0-242836,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.184,uid://A001/X87d/X29c
J162706.0-242836,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.184,uid://A001/X87d/X29c
J162706.0-242836,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.173,uid://A001/X87d/X29e
J162706.0-242836,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.174,uid://A001/X87d/X29e
J162706.6-244149,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,0.985,uid://A001/X12a3/X7b2
J162706.6-244149,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,1.0,uid://A001/X12a3/X7b2
J162706.6-244149,2011.0.00259.S,3,85.16,87.03,J=2-1,86.84696,1.426,uid://A001/X6f/X45
J162706.6-244149,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.731,uid://A001/X87d/X2a2
J162706.6-244149,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.733,uid://A001/X87d/X2a2
J162706.6-244149,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.732,uid://A001/X87d/X2a2
J162706.6-244149,2016.1.00761.S,6,216.56,218.43,J=5-4,217.10498,0.188,uid://A001/X879/X65d
J162706.6-244149,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.184,uid://A001/X87d/X29c
J162706.6-244149,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.176,uid://A001/X87d/X29e
J162706.6-244149,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.183,uid://A001/X87d/X29c
J162706.6-244149,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.155,uid://A001/X87d/X29e
J162709.1-241201,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.184,uid://A001/X87d/X29c
J162709.1-241201,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.173,uid://A001/X87d/X29e
J162709.1-243408,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,1.005,uid://A001/X12a3/X7b2
J162709.1-243408,2022.1.01734.S,3,86.05,87.92,J=2-1,86.84696,0.057,uid://A001/X2d1f/X1a
J162709.1-243408,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,1.002,uid://A001/X12a3/X7b2
J162709.1-243408,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.732,uid://A001/X87d/X2a2
J162709.1-243408,2013.1.00839.S,6,217.09,219.01,J=5-4,217.10498,5.482,uid://A001/X133/X19
J162709.1-243408,2013.1.00839.S,6,217.06,219.05,J=5-4,217.10498,1.048,uid://A001/X133/X17
J162709.1-243408,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.183,uid://A001/X87d/X29c
J162709.1-243408,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.154,uid://A001/X87d/X29e
J162712.1-243449,2022.1.01734.S,3,86.05,87.92,J=2-1,86.84696,0.057,uid://A001/X2d1f/X1a
J162712.1-243449,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,1.002,uid://A001/X12a3/X7b2
J162712.1-243449,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.732,uid://A001/X87d/X2a2
J162712.1-243449,2013.1.00839.S,6,217.09,219.01,J=5-4,217.10498,5.482,uid://A001/X133/X19
J162712.1-243449,2013.1.00839.S,6,217.06,219.05,J=5-4,217.10498,1.048,uid://A001/X133/X17
J162712.1-243449,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.183,uid://A001/X87d/X29c
J162712.1-243449,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.154,uid://A001/X87d/X29e
J162713.7-241817,2018.1.00689.S,6,216.01,218.0,J=5-4,217.10498,0.104,uid://A001/X133d/X140f
J162713.7-241817,2018.1.00689.S,6,216.01,218.0,J=5-4,217.10498,0.02,uid://A001/X133d/X140d
J162713.7-241817,2023.1.00937.S,6,215.5,217.5,J=5-4,217.10498,4.642,uid://A001/X3621/X1d89
J162713.7-241817,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.175,uid://A001/X87d/X29e
J162713.7-241817,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.184,uid://A001/X87d/X29c
J162713.7-241817,2017.1.01243.S,7,346.85,348.73,J=8-7,347.331,0.366,uid://A001/X1288/X171
J162713.8-244332,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,0.991,uid://A001/X12a3/X7b2
J162713.8-244332,2022.1.01734.S,3,86.05,87.92,J=2-1,86.84696,0.058,uid://A001/X2d1f/X1a
J162713.8-244332,2011.0.00259.S,3,85.16,87.03,J=2-1,86.84696,1.426,uid://A001/X6f/X45
J162713.8-244332,2022.1.00828.S,7,347.14,349.01,J=8-7,347.331,0.015,uid://A001/X335d/X12c
J162713.8-244332,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.733,uid://A001/X87d/X2a2
J162713.8-244332,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.183,uid://A001/X87d/X29c
J162713.8-244332,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.155,uid://A001/X87d/X29e
J162715.1-245139,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.179,uid://A001/X87d/X29e
J162715.1-245139,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.184,uid://A001/X87d/X29c
J162717.6-240514,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.733,uid://A001/X87d/X2a2
J162718.5-242906,2012.1.01011.S,6,216.56,218.43,J=5-4,217.10498,0.711,uid://A002/X6444ba/Xc5
J162718.5-242906,2013.1.00839.S,6,217.06,219.05,J=5-4,217.10498,0.98,uid://A001/X133/X11
J162718.5-242906,2013.1.00839.S,6,217.09,219.01,J=5-4,217.10498,5.151,uid://A001/X133/X13
J162718.5-242906,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.184,uid://A001/X87d/X29c
J162718.5-242906,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.184,uid://A001/X87d/X29c
J162718.5-242906,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.183,uid://A001/X87d/X29c
J162718.5-242906,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.184,uid://A001/X87d/X29c
J162718.5-242906,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.184,uid://A001/X87d/X29c
J162718.5-242906,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.184,uid://A001/X87d/X29c
J162718.5-242906,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.183,uid://A001/X87d/X29c
J162718.5-242906,2016.1.00319.S,6,217.07,217.13,J=5-4,217.10498,1.67,uid://A001/X88e/X173
J162718.5-242906,2016.1.00319.S,6,216.06,217.93,J=5-4,217.10498,1.67,uid://A001/X88e/X173
J162718.5-242906,2016.1.00319.S,6,216.0,218.0,J=5-4,217.10498,5.229,uid://A001/X88e/X175
J162718.5-242906,2016.1.00319.S,6,217.07,217.13,J=5-4,217.10498,5.229,uid://A001/X88e/X175
J162718.5-242906,2016.1.00319.S,6,216.0,218.0,J=5-4,217.10498,26.685,uid://A001/X88e/X179
J162718.5-242906,2016.1.00319.S,6,217.07,217.13,J=5-4,217.10498,26.685,uid://A001/X88e/X179
J162718.5-242906,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.178,uid://A001/X87d/X29e
J162718.5-242906,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.155,uid://A001/X87d/X29e
J162718.5-242906,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.155,uid://A001/X87d/X29e
J162718.5-242906,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.18,uid://A001/X87d/X29e
J162718.5-242906,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.178,uid://A001/X87d/X29e
J162718.5-242906,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.18,uid://A001/X87d/X29e
J162718.5-242906,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.18,uid://A001/X87d/X29e
J162718.5-242906,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.733,uid://A001/X87d/X2a2
J162718.5-242906,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,0.993,uid://A001/X12a3/X7b2
J162718.5-242906,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,0.995,uid://A001/X12a3/X7b2
J162718.5-242906,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,0.991,uid://A001/X12a3/X7b2
J162718.5-242906,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,0.994,uid://A001/X12a3/X7b2
J162718.5-242906,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,0.984,uid://A001/X12a3/X7b2
J162718.5-242906,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,0.991,uid://A001/X12a3/X7b2
J162718.5-242906,2019.1.01792.S,6,217.07,217.13,J=5-4,217.10498,1.085,uid://A001/X1465/X13c
J162718.5-242906,2019.1.01792.S,6,217.07,217.13,J=5-4,217.10498,1.085,uid://A001/X1465/X13c
J162718.5-242906,2022.1.00638.S,5,173.03,174.91,J=4-3,173.68831,0.164,uid://A001/X2d1f/X5ce
J162718.5-242906,2022.1.01734.S,3,86.05,87.92,J=2-1,86.84696,0.057,uid://A001/X2d1f/X1a
J162718.5-242906,2022.1.01734.S,3,86.05,87.92,J=2-1,86.84696,0.058,uid://A001/X2d1f/X1a
J162718.5-242906,2023.1.00545.S,6,216.81,218.68,J=5-4,217.10498,0.474,uid://A001/X3621/X29a7
J162723.0-244807,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.18,uid://A001/X87d/X29e
J162723.0-244807,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.184,uid://A001/X87d/X29c
J162726.2-241923,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.733,uid://A001/X87d/X2a2
J162726.6-242554,2016.1.00319.S,6,216.0,218.0,J=5-4,217.10498,26.685,uid://A001/X88e/X179
J162726.6-242554,2016.1.00319.S,6,217.07,217.13,J=5-4,217.10498,26.685,uid://A001/X88e/X179
J162726.6-242554,2013.1.00937.S,6,215.2,217.18,J=5-4,217.10498,0.561,uid://A001/X144/X189
J162726.6-242554,2016.1.00319.S,6,217.07,217.13,J=5-4,217.10498,1.67,uid://A001/X88e/X173
J162726.6-242554,2016.1.00319.S,6,216.06,217.93,J=5-4,217.10498,1.67,uid://A001/X88e/X173
J162726.6-242554,2016.1.00319.S,6,216.0,218.0,J=5-4,217.10498,5.229,uid://A001/X88e/X175
J162726.6-242554,2016.1.00319.S,6,217.07,217.13,J=5-4,217.10498,5.229,uid://A001/X88e/X175
J162726.6-242554,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,0.99,uid://A001/X12a3/X7b2
J162726.6-242554,2022.1.01734.S,3,86.05,87.92,J=2-1,86.84696,0.058,uid://A001/X2d1f/X1a
J162726.6-242554,2022.1.01734.S,3,86.05,87.92,J=2-1,86.84696,0.058,uid://A001/X2d1f/X1a
J162726.6-242554,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,0.991,uid://A001/X12a3/X7b2
J162726.6-242554,2022.1.01734.S,3,86.05,87.92,J=2-1,86.84696,0.058,uid://A001/X2d1f/X1a
J162726.6-242554,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,0.983,uid://A001/X12a3/X7b2
J162726.6-242554,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,0.991,uid://A001/X12a3/X7b2
J162726.6-242554,2022.1.00638.S,5,173.03,174.91,J=4-3,173.68831,0.142,uid://A001/X2d1f/X5d5
J162726.6-242554,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.734,uid://A001/X87d/X2a2
J162726.6-242554,2016.1.00761.S,6,216.56,218.43,J=5-4,217.10498,0.187,uid://A001/X879/X65d
J162726.6-242554,2013.1.00839.S,6,217.09,219.01,J=5-4,217.10498,5.151,uid://A001/X133/X13
J162726.6-242554,2013.1.00839.S,6,217.06,219.05,J=5-4,217.10498,0.98,uid://A001/X133/X11
J162726.6-242554,2019.1.01792.S,6,217.07,217.13,J=5-4,217.10498,1.085,uid://A001/X1465/X13c
J162726.6-242554,2019.1.01792.S,6,217.07,217.13,J=5-4,217.10498,1.085,uid://A001/X1465/X13c
J162726.6-242554,2019.1.01792.S,6,217.07,217.13,J=5-4,217.10498,1.085,uid://A001/X1465/X13c
J162726.6-242554,2023.1.00545.S,6,216.81,218.68,J=5-4,217.10498,0.475,uid://A001/X3621/X29a7
J162726.6-242554,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.181,uid://A001/X87d/X29e
J162726.6-242554,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.184,uid://A001/X87d/X29c
J162726.6-242554,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.183,uid://A001/X87d/X29c
J162726.6-242554,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.155,uid://A001/X87d/X29e
J162726.6-242554,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.155,uid://A001/X87d/X29e
J162726.6-242554,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.183,uid://A001/X87d/X29c
J162726.6-242554,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.155,uid://A001/X87d/X29e
J162726.6-242554,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.184,uid://A001/X87d/X29c
J162726.6-242554,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.18,uid://A001/X87d/X29e
J162726.6-242554,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.183,uid://A001/X87d/X29c
J162727.4-243117,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,0.991,uid://A001/X12a3/X7b2
J162727.4-243117,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.733,uid://A001/X87d/X2a2
J162727.4-243117,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.735,uid://A001/X87d/X2a2
J162727.4-243117,2023.1.00545.S,6,216.81,218.68,J=5-4,217.10498,0.474,uid://A001/X3621/X29a7
J162727.4-243117,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.184,uid://A001/X87d/X29c
J162727.4-243117,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.155,uid://A001/X87d/X29e
J162727.4-243117,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.181,uid://A001/X87d/X29e
J162727.4-243117,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.183,uid://A001/X87d/X29c
J162727.4-243117,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.18,uid://A001/X87d/X29e
J162727.4-243117,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.184,uid://A001/X87d/X29c
J162728.4-242721,2016.1.00319.S,6,216.0,218.0,J=5-4,217.10498,26.685,uid://A001/X88e/X179
J162728.4-242721,2016.1.00319.S,6,217.07,217.13,J=5-4,217.10498,26.685,uid://A001/X88e/X179
J162728.4-242721,2013.1.00937.S,6,215.2,217.18,J=5-4,217.10498,0.561,uid://A001/X144/X189
J162728.4-242721,2016.1.00319.S,6,217.07,217.13,J=5-4,217.10498,1.67,uid://A001/X88e/X173
J162728.4-242721,2016.1.00319.S,6,216.06,217.93,J=5-4,217.10498,1.67,uid://A001/X88e/X173
J162728.4-242721,2016.1.00319.S,6,216.0,218.0,J=5-4,217.10498,5.229,uid://A001/X88e/X175
J162728.4-242721,2016.1.00319.S,6,217.07,217.13,J=5-4,217.10498,5.229,uid://A001/X88e/X175
J162728.4-242721,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,0.99,uid://A001/X12a3/X7b2
J162728.4-242721,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,0.993,uid://A001/X12a3/X7b2
J162728.4-242721,2022.1.01734.S,3,86.05,87.92,J=2-1,86.84696,0.058,uid://A001/X2d1f/X1a
J162728.4-242721,2022.1.01734.S,3,86.05,87.92,J=2-1,86.84696,0.058,uid://A001/X2d1f/X1a
J162728.4-242721,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,0.991,uid://A001/X12a3/X7b2
J162728.4-242721,2022.1.01734.S,3,86.05,87.92,J=2-1,86.84696,0.058,uid://A001/X2d1f/X1a
J162728.4-242721,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,0.983,uid://A001/X12a3/X7b2
J162728.4-242721,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,0.991,uid://A001/X12a3/X7b2
J162728.4-242721,2022.1.00638.S,5,173.03,174.91,J=4-3,173.68831,0.142,uid://A001/X2d1f/X5d5
J162728.4-242721,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.734,uid://A001/X87d/X2a2
J162728.4-242721,2016.1.00761.S,6,216.56,218.43,J=5-4,217.10498,0.187,uid://A001/X879/X65d
J162728.4-242721,2013.1.00839.S,6,217.09,219.01,J=5-4,217.10498,5.151,uid://A001/X133/X13
J162728.4-242721,2013.1.00839.S,6,217.06,219.05,J=5-4,217.10498,0.98,uid://A001/X133/X11
J162728.4-242721,2019.1.01792.S,6,217.07,217.13,J=5-4,217.10498,1.085,uid://A001/X1465/X13c
J162728.4-242721,2019.1.01792.S,6,217.07,217.13,J=5-4,217.10498,1.085,uid://A001/X1465/X13c
J162728.4-242721,2019.1.01792.S,6,217.07,217.13,J=5-4,217.10498,1.085,uid://A001/X1465/X13c
J162728.4-242721,2023.1.00545.S,6,216.81,218.68,J=5-4,217.10498,0.475,uid://A001/X3621/X29a7
J162728.4-242721,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.181,uid://A001/X87d/X29e
J162728.4-242721,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.184,uid://A001/X87d/X29c
J162728.4-242721,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.155,uid://A001/X87d/X29e
J162728.4-242721,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.183,uid://A001/X87d/X29c
J162728.4-242721,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.155,uid://A001/X87d/X29e
J162728.4-242721,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.184,uid://A001/X87d/X29c
J162728.4-242721,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.18,uid://A001/X87d/X29e
J162728.4-242721,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.183,uid://A001/X87d/X29c
J162730.2-242743,2016.1.00319.S,6,216.0,218.0,J=5-4,217.10498,26.685,uid://A001/X88e/X179
J162730.2-242743,2016.1.00319.S,6,217.07,217.13,J=5-4,217.10498,26.685,uid://A001/X88e/X179
J162730.2-242743,2013.1.00937.S,6,215.2,217.18,J=5-4,217.10498,0.561,uid://A001/X144/X189
J162730.2-242743,2016.1.00319.S,6,217.07,217.13,J=5-4,217.10498,1.67,uid://A001/X88e/X173
J162730.2-242743,2016.1.00319.S,6,216.06,217.93,J=5-4,217.10498,1.67,uid://A001/X88e/X173
J162730.2-242743,2016.1.00319.S,6,216.0,218.0,J=5-4,217.10498,5.229,uid://A001/X88e/X175
J162730.2-242743,2016.1.00319.S,6,217.07,217.13,J=5-4,217.10498,5.229,uid://A001/X88e/X175
J162730.2-242743,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,0.99,uid://A001/X12a3/X7b2
J162730.2-242743,2022.1.01734.S,3,86.05,87.92,J=2-1,86.84696,0.058,uid://A001/X2d1f/X1a
J162730.2-242743,2022.1.01734.S,3,86.05,87.92,J=2-1,86.84696,0.058,uid://A001/X2d1f/X1a
J162730.2-242743,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,0.991,uid://A001/X12a3/X7b2
J162730.2-242743,2022.1.01734.S,3,86.05,87.92,J=2-1,86.84696,0.058,uid://A001/X2d1f/X1a
J162730.2-242743,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,0.983,uid://A001/X12a3/X7b2
J162730.2-242743,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,0.991,uid://A001/X12a3/X7b2
J162730.2-242743,2022.1.00638.S,5,173.03,174.91,J=4-3,173.68831,0.142,uid://A001/X2d1f/X5d5
J162730.2-242743,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.734,uid://A001/X87d/X2a2
J162730.2-242743,2016.1.00761.S,6,216.56,218.43,J=5-4,217.10498,0.187,uid://A001/X879/X65d
J162730.2-242743,2013.1.00839.S,6,217.09,219.01,J=5-4,217.10498,5.151,uid://A001/X133/X13
J162730.2-242743,2013.1.00839.S,6,217.06,219.05,J=5-4,217.10498,0.98,uid://A001/X133/X11
J162730.2-242743,2019.1.01792.S,6,217.07,217.13,J=5-4,217.10498,1.085,uid://A001/X1465/X13c
J162730.2-242743,2019.1.01792.S,6,217.07,217.13,J=5-4,217.10498,1.085,uid://A001/X1465/X13c
J162730.2-242743,2019.1.01792.S,6,217.07,217.13,J=5-4,217.10498,1.085,uid://A001/X1465/X13c
J162730.2-242743,2023.1.00545.S,6,216.81,218.68,J=5-4,217.10498,0.475,uid://A001/X3621/X29a7
J162730.2-242743,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.181,uid://A001/X87d/X29e
J162730.2-242743,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.184,uid://A001/X87d/X29c
J162730.2-242743,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.184,uid://A001/X87d/X29c
J162730.2-242743,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.181,uid://A001/X87d/X29e
J162730.2-242743,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.155,uid://A001/X87d/X29e
J162730.2-242743,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.183,uid://A001/X87d/X29c
J162730.2-242743,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.155,uid://A001/X87d/X29e
J162730.2-242743,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.184,uid://A001/X87d/X29c
J162730.2-242743,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,1.18,uid://A001/X87d/X29e
J162730.2-242743,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.183,uid://A001/X87d/X29c
J162730.8-242456,2013.1.00937.S,6,215.2,217.18,J=5-4,217.10498,0.561,uid://A001/X144/X189
J162730.8-242456,2017.1.00107.S,3,86.0,88.0,J=2-1,86.84696,0.991,uid://A001/X12a3/X7b2
J162730.8-242456,2022.1.01734.S,3,86.05,87.92,J=2-1,86.84696,0.058,uid://A001/X2d1f/X1a
J162730.8-242456,2016.1.00545.S,6,217.0,218.99,J=5-4,217.10498,0.734,uid://A001/X87d/X2a2
J162730.8-242456,2016.1.00761.S,6,216.56,218.43,J=5-4,217.10498,0.187,uid://A001/X879/X65d
